area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,area_title,own_title,industry_title,agglvl_title,size_title,qtrly_estabs_count,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_disclosure_code,lq_qtrly_estabs_count,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_disclosure_code,oty_qtrly_estabs_count_chg,oty_qtrly_estabs_count_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg
51013,1,722511,78,0,2020,2,,"Arlington County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,46,47,46,274395,0,0,456,,19.57,14.54,15.01,15.08,10.89,0,0,0.73,,0,0,-6,-11.5,-4,-7.8,-5,-9.8,-184343,-40.2,0,0,0,0,-231,-33.6
51013,1,722511,78,0,2020,3,,"Arlington County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,45,15,20,208421,0,0,601,,19.77,14.42,5.3,7.18,8.32,0,0,0.91,,0,0,-2,-4.3,-33,-68.8,-27,-57.4,-183954,-46.9,0,0,0,0,-37,-5.8
51013,1,722511,78,0,2020,4,,"Arlington County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,23,17,17,191736,0,0,776,,19.86,8.35,6.35,6.62,7.49,0,0,1.05,,0,0,-25,-52.1,-30,-63.8,-33,-66,-289657,-60.2,0,0,0,0,10,1.3
51013,5,722511,78,0,2020,1,,"Arlington County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,246,6341,6247,5926,41018245,33325331,187299,511,,1.12,0.94,0.93,0.91,0.66,1.18,1.02,0.71,,0,0,200,3.3,268,4.5,-271,-4.4,1292558,3.3,1033156,3.2,37357,24.9,11,2.2
51013,5,722511,78,0,2020,2,,"Arlington County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,248,1949,2539,3594,18684801,5901633,37886,534,,1.15,0.75,0.72,0.79,0.61,2.2,1.92,0.81,,4,1.6,-4280,-68.7,-3780,-59.8,-2876,-44.5,-24831617,-57.1,-10063613,-63,-68522,-64.4,6,1.1
51013,5,722511,78,0,2020,3,,"Arlington County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,242,3998,4184,4277,28960063,7586463,60550,536,,1.12,0.8,0.83,0.85,0.63,1.71,1.62,0.76,,-2,-0.8,-2420,-37.7,-2214,-34.6,-2029,-32.2,-14403565,-33.2,-2514425,-24.9,-20196,-25,13,2.5
51013,5,722511,78,0,2020,4,,"Arlington County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,249,4379,4434,4306,32131644,5890381,51925,565,,1.15,0.86,0.88,0.92,0.66,1.59,1.74,0.74,,1,0.4,-1935,-30.6,-1837,-29.3,-1995,-31.7,-11620576,-26.6,-2803171,-32.2,-30083,-36.7,30,5.6
51059,1,722511,78,0,2020,1,,"Fairfax County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,57,55,55,472677,0,0,653,,4.83,5.49,5.07,5.18,4.98,0,0,0.95,,1,100,1,1.8,-2,-3.5,2,3.8,112871,31.4,0,0,0,0,153,30.6
51059,1,722511,78,0,2020,2,,"Fairfax County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,61,58,57,397504,0,0,521,,4.84,5.76,5.51,5.51,5.06,0,0,0.9,,1,100,-1,-1.6,0,0,-2,-3.4,-83472,-17.4,0,0,0,0,-99,-16
51059,1,722511,78,0,2020,3,,"Fairfax County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,57,54,32,359580,0,0,580,,4.9,5.52,5.58,3.33,4.42,0,0,0.92,,0,0,-2,-3.4,1,1.9,-26,-44.8,-64696,-15.2,0,0,0,0,4,0.7
51059,1,722511,78,0,2020,4,,"Fairfax County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,32,33,32,266785,0,0,635,,4.95,3.35,3.53,3.57,3.35,0,0,0.96,,0,0,-27,-45.8,-23,-41.1,-27,-45.8,-255181,-48.9,0,0,0,0,-57,-8.2
51059,5,722511,78,0,2020,1,,"Fairfax County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,843,19556,19580,18710,132967251,103937884,419291,530,,0.96,0.87,0.87,0.87,0.67,0.99,0.57,0.77,,24,2.9,-269,-1.4,-290,-1.5,-1227,-6.2,921826,0.7,228650,0.2,26523,6.8,19,3.7
51059,5,722511,78,0,2020,2,,"Fairfax County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,831,7378,8701,11656,58535983,17682961,80766,487,,0.95,0.85,0.74,0.75,0.62,1.37,0.91,0.8,,3,0.4,-12590,-63.1,-11777,-57.5,-9245,-44.2,-78614219,-57.3,-31250449,-63.9,-140875,-63.6,-29,-5.6
51059,5,722511,78,0,2020,3,,"Fairfax County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,834,13301,13831,14053,94478128,23120745,132598,529,,0.95,0.81,0.81,0.81,0.63,1.11,0.83,0.78,,14,1.7,-7355,-35.6,-6528,-32.1,-5578,-28.4,-41441622,-30.5,-8895878,-27.8,-61858,-31.8,12,2.3
51059,5,722511,78,0,2020,4,,"Fairfax County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,841,14213,14333,14417,103112872,18301534,111956,554,,0.96,0.81,0.82,0.89,0.67,1,0.8,0.81,,6,0.7,-5534,-28,-5625,-28.2,-5658,-28.2,-36311517,-26,-6207916,-25.3,-29024,-20.6,16,3
51510,5,722511,78,0,2020,1,,"Alexandria City, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,166,4846,4761,4562,29348537,23861827,89633,478,,1.12,1.5,1.47,1.47,1.32,1.94,0.98,0.89,,3,1.8,111,2.3,40,0.8,-234,-4.9,-644906,-2.2,-632309,-2.6,-30364,-25.3,-8,-1.6
51510,5,722511,78,0,2020,2,,"Alexandria City, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,165,1670,2379,2924,14694207,5048317,28071,486,,1.13,1.37,1.42,1.34,1.21,3.27,2.41,0.89,,1,0.6,-3252,-66.1,-2747,-53.6,-2293,-44,-17731729,-54.7,-7202000,-58.8,-42049,-60,-4,-0.8
51510,5,722511,78,0,2020,3,,"Alexandria City, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,163,3207,3342,3402,22782804,6018117,23495,528,,1.11,1.34,1.38,1.4,1.22,2.34,0.91,0.89,,2,1.2,-1857,-36.7,-1627,-32.7,-1388,-29,-9644083,-29.7,-1787186,-22.9,-31287,-57.1,23,4.6
51510,5,722511,78,0,2020,4,,"Alexandria City, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,165,3258,3444,3297,22490513,4294830,22480,519,,1.12,1.32,1.4,1.45,1.14,2.11,1.24,0.82,,1,0.6,-1720,-34.6,-1452,-29.7,-1635,-33.2,-9433942,-29.6,-1735817,-28.8,-25202,-52.9,21,4.2
11001,1,722511,78,0,2021,1,,District of Columbia,Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,448,447,452,2341794,0,0,401,,4.29,44.79,42.02,43.38,23.74,0,0,0.55,,1,100,28,6.7,29,6.9,34,8.1,184994,8.6,0,0,0,0,5,1.3
11001,1,722511,78,0,2021,2,,District of Columbia,Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,451,450,449,2367369,0,0,405,,4.36,43.5,44.29,43.85,23.82,0,0,0.54,,1,100,31,7.4,32,7.7,31,7.4,210569,9.8,0,0,0,0,9,2.3
11001,1,722511,78,0,2021,3,,District of Columbia,Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,448,447,445,2429954,0,0,418,,4.26,42.76,43.61,43.33,23.44,0,0,0.54,,1,100,28,6.7,29,6.9,27,6.5,273154,12.7,0,0,0,0,22,5.6
11001,1,722511,78,0,2021,4,,District of Columbia,Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,448,443,448,2403368,0,0,414,,4.27,44.11,43.11,46.99,23.07,0,0,0.52,,0,0,0,0,-2,-0.4,-1,-0.2,76841,3.3,0,0,0,0,14,3.5
11001,5,722511,78,0,2021,1,,District of Columbia,Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1005,11331,13343,14653,100108442,80347550,1786774,587,,1,0.6,0.66,0.7,0.52,1.13,1.37,0.79,,-29,-2.8,-17343,-60.5,-15489,-53.7,-13328,-47.6,-121919278,-54.9,-98672661,-55.1,-1833336,-50.6,-12,-2
11001,5,722511,78,0,2021,2,,District of Columbia,Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1018,16821,18218,20174,172731611,70442267,1592028,722,,1.01,0.76,0.79,0.83,0.66,2.51,2.37,0.83,,10,1,9916,143.6,9041,98.5,9032,81.1,100078404,137.7,47369803,205.3,1115062,233.8,106,17.2
11001,5,722511,78,0,2021,3,,District of Columbia,Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1022,21408,21956,22268,211919590,62908225,1438720,745,,0.99,0.85,0.88,0.9,0.75,2.04,1.96,0.85,,1,0.1,8114,61,8297,60.7,7836,54.3,100112892,89.5,35763654,131.8,855139,146.5,122,19.6
11001,5,722511,78,0,2021,4,,District of Columbia,Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1029,23365,23851,24202,245752557,54715709,1258540,794,,0.98,0.94,0.95,0.97,0.83,1.98,1.98,0.88,,2,0.2,8455,56.7,8984,60.4,10153,72.3,118424953,93,32814921,149.8,771581,158.4,124,18.5
24031,5,722511,78,0,2021,1,,"Montgomery County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,591,7796,8446,9190,52819953,43790586,1207341,479,,0.77,0.67,0.68,0.7,0.49,0.89,0.9,0.72,,-38,-6,-6246,-44.5,-5796,-40.7,-4027,-30.5,-37827509,-41.7,-33478734,-43.3,585464,94.1,-25,-5
24031,5,722511,78,0,2021,2,,"Montgomery County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,603,9928,10564,11117,78530517,32818868,909092,573,,0.79,0.72,0.73,0.74,0.63,1.48,1.3,0.85,,-3,-0.5,4541,84.3,4626,77.9,3842,52.8,39435567,100.9,18694429,132.4,795716,701.8,88,18.1
24031,5,722511,78,0,2021,3,,"Montgomery County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,601,11764,11821,11488,91732491,25760374,724868,604,,0.79,0.77,0.78,0.76,0.68,1.24,1.1,0.88,,3,0.5,2457,26.4,2322,24.4,1854,19.2,27530180,42.9,8875143,52.6,575847,386.4,83,15.9
24031,5,722511,78,0,2021,4,,"Montgomery County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,620,11674,11857,11886,95489742,20099943,555698,622,,0.81,0.77,0.78,0.77,0.68,1.16,1.07,0.88,,17,2.8,1960,20.2,2402,25.4,2704,29.4,31053623,48.2,7838161,63.9,436128,364.7,98,18.7
24033,1,722511,78,0,2021,1,,"Prince George's County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,4,5,11,14638,0,0,169,,5.71,0.96,1.13,2.54,0.63,0,0,0.41,,0,0,-20,-83.3,-14,-73.7,-6,-35.3,-43167,-74.7,0,0,0,0,-53,-23.9
24033,1,722511,78,0,2021,2,,"Prince George's County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,13,11,13,30650,0,0,191,,5.81,2.98,2.57,3.03,1.21,0,0,0.42,,0,0,11,550,6,120,6,85.7,15726,105.4,0,0,0,0,-55,-22.4
24033,1,722511,78,0,2021,3,,"Prince George's County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,8,10,13,24792,0,0,185,,5.82,1.83,2.33,3.05,0.95,0,0,0.4,,0,0,2,33.3,3,42.9,9,225,3594,17,0,0,0,0,-103,-35.8
24033,1,722511,78,0,2021,4,,"Prince George's County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,14,14,14,48788,0,0,268,,5.88,3.37,3.31,3.54,1.89,0,0,0.56,,0,0,3,27.3,6,75,7,100,25624,110.6,0,0,0,0,62,30.1
24033,5,722511,78,0,2021,1,,"Prince George's County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,317,4305,5373,5691,29155410,24404514,720080,438,,0.84,0.55,0.64,0.65,0.64,0.84,0.85,1.04,,-18,-5.4,-3761,-46.6,-3136,-36.9,-2445,-30.1,-17542281,-37.6,-16272233,-40,327220,83.3,2,0.5
24033,5,722511,78,0,2021,2,,"Prince George's County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,331,6290,6599,6924,42402526,19876010,598081,494,,0.88,0.68,0.68,0.68,0.63,1.24,1.12,0.93,,9,2.8,2969,89.4,3281,98.9,2967,75,23333905,122.4,12450786,167.7,525599,725.1,79,19
24033,5,722511,78,0,2021,3,,"Prince George's County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,329,7307,7213,7087,48136626,15852773,479965,514,,0.87,0.69,0.69,0.69,0.67,1.12,0.98,0.97,,10,3.1,2342,47.2,1867,34.9,1419,25,16233654,50.9,5209174,48.9,368330,329.9,53,11.5
24033,5,722511,78,0,2021,4,,"Prince George's County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,333,7014,7157,7142,47707365,11700708,338389,517,,0.88,0.69,0.7,0.69,0.65,0.95,0.92,0.95,,10,3.1,1085,18.3,1318,22.6,1552,27.8,13137909,38,3196544,37.6,245114,262.8,57,12.4
51013,1,722511,78,0,2021,1,,"Arlington County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,15,39,38,139934,0,0,351,,19.96,6.18,15.19,15.16,6.14,0,0,0.5,,0,0,-29,-65.9,-8,-17,-7,-15.6,-262506,-65.2,0,0,0,0,-332,-48.6
51013,1,722511,78,0,2021,2,,"Arlington County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,16,15,18,122696,0,0,578,,20.35,6.42,6.15,7.31,5.39,0,0,0.81,,0,0,-30,-65.2,-32,-68.1,-28,-60.9,-151699,-55.3,0,0,0,0,122,26.8
51013,1,722511,78,0,2021,3,,"Arlington County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,29,32,33,276224,0,0,678,,20.13,11.53,13.03,13.67,11.98,0,0,0.94,,0,0,-16,-35.6,17,113.3,13,65,67803,32.5,0,0,0,0,77,12.8
51013,1,722511,78,0,2021,4,,"Arlington County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,32,29,25,193981,0,0,521,,20.23,13.72,12.3,11.42,8.46,0,0,0.68,,0,0,9,39.1,12,70.6,8,47.1,2245,1.2,0,0,0,0,-255,-32.9
51013,5,722511,78,0,2021,1,,"Arlington County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,250,4241,4323,4479,29388057,23046742,172766,520,,1.16,0.93,0.89,0.88,0.66,1.14,0.93,0.73,,4,1.6,-2100,-33.1,-1924,-30.8,-1447,-24.4,-11630188,-28.4,-10278589,-30.8,-14533,-7.8,9,1.8
51013,5,722511,78,0,2021,2,,"Arlington County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,250,4693,4887,5289,38866660,13831659,117733,603,,1.16,0.88,0.88,0.91,0.65,2.14,1.71,0.73,,2,0.8,2744,140.8,2348,92.5,1695,47.2,20181859,108,7930026,134.4,79847,210.8,69,12.9
51013,5,722511,78,0,2021,3,,"Arlington County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,253,5564,5575,5495,43962925,11421635,108322,610,,1.16,0.92,0.93,0.94,0.7,1.67,1.48,0.75,,11,4.5,1566,39.2,1391,33.2,1218,28.5,15002862,51.8,3835172,50.6,47772,78.9,74,13.8
51013,5,722511,78,0,2021,4,,"Arlington County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,258,5547,5588,5598,48138579,9629843,106795,664,,1.17,0.97,0.97,0.97,0.74,1.68,1.73,0.76,,9,3.6,1168,26.7,1154,26,1292,30,16006935,49.8,3739462,63.5,54870,105.7,99,17.5
51059,1,722511,78,0,2021,1,,"Fairfax County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,35,48,25,283081,0,0,605,,4.97,4.13,5.35,2.84,3.73,0,0,0.91,,0,0,-22,-38.6,-7,-12.7,-30,-54.5,-189596,-40.1,0,0,0,0,-48,-7.4
51059,1,722511,78,0,2021,2,,"Fairfax County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,45,21,21,212772,0,0,564,,5.04,5.15,2.45,2.43,2.92,0,0,0.87,,0,0,-16,-26.2,-37,-63.8,-36,-63.2,-184732,-46.5,0,0,0,0,43,8.3
51059,1,722511,78,0,2021,3,,"Fairfax County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,21,20,19,278508,0,0,1071,,5.01,2.41,2.32,2.24,3.56,0,0,1.53,,0,0,-36,-63.2,-34,-63,-13,-40.6,-81072,-22.5,0,0,0,0,491,84.7
51059,1,722511,78,0,2021,4,,"Fairfax County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,15,10,16,313071,0,0,1762,,5.04,1.79,1.18,2.03,4.05,0,0,2.44,,0,0,-17,-53.1,-23,-69.7,-16,-50,46286,17.3,0,0,0,0,1127,177.5
51059,5,722511,78,0,2021,1,,"Fairfax County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,841,14283,14340,14710,99108948,77430547,625589,528,,0.97,0.9,0.84,0.83,0.67,0.98,0.85,0.78,,-2,-0.2,-5273,-27,-5240,-26.8,-4000,-21.4,-33858303,-25.5,-26507337,-25.5,206298,49.2,-2,-0.4
51059,5,722511,78,0,2021,2,,"Fairfax County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,846,15247,15809,17001,123416656,41754826,369877,593,,0.97,0.82,0.81,0.83,0.64,1.45,1.21,0.78,,15,1.8,7869,106.7,7108,81.7,5345,45.9,64880673,110.8,24071865,136.1,289111,358,106,21.8
51059,5,722511,78,0,2021,3,,"Fairfax County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,876,17645,17349,16912,141621842,34649014,347564,630,,1,0.84,0.82,0.83,0.66,1.18,1.08,0.8,,42,5,4344,32.7,3518,25.4,2859,20.3,47143714,49.9,11528269,49.9,214966,162.1,101,19.1
51059,5,722511,78,0,2021,4,,"Fairfax County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,897,17309,17535,17795,150827540,28216038,307663,661,,1.01,0.84,0.85,0.86,0.69,1.09,1.08,0.81,,56,6.7,3096,21.8,3202,22.3,3378,23.4,47714668,46.3,9914504,54.2,195707,174.8,107,19.3
51510,5,722511,78,0,2021,1,,"Alexandria City, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,165,3316,3341,3604,22186275,17972345,157672,499,,1.13,1.51,1.42,1.47,1.36,2.03,1.74,0.93,,-1,-0.6,-1530,-31.6,-1420,-29.8,-958,-21,-7162262,-24.4,-5889482,-24.7,68039,75.9,21,4.4
51510,5,722511,78,0,2021,2,,"Alexandria City, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,167,3864,4045,4303,29792685,11303806,110132,563,,1.14,1.5,1.5,1.52,1.26,3.04,2.6,0.84,,2,1.2,2194,131.4,1666,70,1379,47.2,15098478,102.8,6255489,123.9,82061,292.3,77,15.8
51510,5,722511,78,0,2021,3,,"Alexandria City, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,167,4440,4447,4335,34679315,9011506,86185,605,,1.12,1.51,1.53,1.53,1.35,2.61,2.05,0.88,,4,2.5,1233,38.4,1105,33.1,933,27.4,11896511,52.2,2993389,49.7,62690,266.8,77,14.6
51510,5,722511,78,0,2021,4,,"Alexandria City, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,167,4295,4325,4275,33928759,5827187,56415,607,,1.13,1.51,1.51,1.49,1.25,1.92,1.51,0.83,,2,1.2,1037,31.8,881,25.6,978,29.7,11438246,50.9,1532357,35.7,33935,151,88,17
11001,1,722511,78,0,2022,1,,District of Columbia,Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,448,444,447,2344521,0,0,404,,4.23,50.82,50.28,49.26,25.74,0,0,0.51,,0,0,0,0,-3,-0.7,-5,-1.1,2727,0.1,0,0,0,0,3,0.7
11001,1,722511,78,0,2022,2,,District of Columbia,Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,449,447,444,2367436,0,0,408,,4.21,49.46,48.3,47.67,22.31,0,0,0.46,,0,0,-2,-0.4,-3,-0.7,-5,-1.1,67,0,0,0,0,0,3,0.7
11001,1,722511,78,0,2022,3,,District of Columbia,Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,445,440,444,2391323,0,0,415,,4.25,45.32,45.86,45.88,21.37,0,0,0.47,,0,0,-3,-0.7,-7,-1.6,-1,-0.2,-38631,-1.6,0,0,0,0,-3,-0.7
11001,1,722511,78,0,2022,4,,District of Columbia,Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,445,447,448,2402334,0,0,414,,4.26,46.08,46.47,46.58,20.17,0,0,0.44,,0,0,-3,-0.7,4,0.9,0,0,-1034,0,0,0,0,0,0,0
11001,5,722511,78,0,2022,1,,District of Columbia,Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1031,22744,23289,24155,200107344,153086969,3289591,658,,0.97,0.93,0.94,0.96,0.75,1.59,1.83,0.8,,26,2.6,11413,100.7,9946,74.5,9502,64.8,99998902,99.9,72739419,90.5,1502817,84.1,71,12.1
11001,5,722511,78,0,2022,2,,District of Columbia,Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1037,25750,26531,27406,269625633,84912692,1866339,781,,0.96,1.01,1.03,1.04,0.89,2.67,2.69,0.87,,19,1.9,8929,53.1,8313,45.6,7232,35.8,96894022,56.1,14470425,20.5,274311,17.2,59,8.2
11001,5,722511,78,0,2022,3,,District of Columbia,Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1061,27476,27508,27490,278998225,62750515,1423525,781,,0.97,1.03,1.05,1.07,0.89,2.08,2.08,0.85,,39,3.8,6068,28.3,5552,25.3,5222,23.5,67078635,31.7,-157710,-0.3,-15195,-1.1,36,4.8
11001,5,722511,78,0,2022,4,,District of Columbia,Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1075,27992,28280,28052,279786188,52202053,1194474,766,,0.98,1.09,1.1,1.1,0.9,2.13,2.27,0.82,,46,4.5,4627,19.8,4429,18.6,3850,15.9,34033631,13.8,-2513656,-4.6,-64066,-5.1,-28,-3.5
24031,5,722511,78,0,2022,1,,"Montgomery County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,610,11031,11214,11416,80074099,64745683,1045843,549,,0.8,0.75,0.75,0.76,0.61,1.02,0.93,0.81,,19,3.2,3235,41.5,2768,32.8,2226,24.2,27254146,51.6,20955097,47.9,-161498,-13.4,70,14.6
24031,5,722511,78,0,2022,2,,"Montgomery County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,624,11762,11926,12246,92870843,32125601,539825,596,,0.81,0.76,0.76,0.76,0.64,1.46,1.28,0.84,,21,3.5,1834,18.5,1362,12.9,1129,10.2,14340326,18.3,-693267,-2.1,-369267,-40.6,23,4
24031,5,722511,78,0,2022,3,,"Montgomery County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,634,12368,12166,11800,97845123,22357949,399334,621,,0.81,0.77,0.77,0.75,0.65,1.16,1.01,0.85,,33,5.5,604,5.1,345,2.9,312,2.7,6112632,6.7,-3402425,-13.2,-325534,-44.9,17,2.8
24031,5,722511,78,0,2022,4,,"Montgomery County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,638,11825,11912,11967,96025627,17259072,311867,621,,0.82,0.76,0.76,0.77,0.67,1.1,1.02,0.88,,18,2.9,151,1.3,55,0.5,81,0.7,535885,0.6,-2840871,-14.1,-243831,-43.9,-1,-0.2
